Input Graph(V=500, E=2184) {
e{{375}->{320}, 6582.0}
e{{375}->{453}, -2933.0}
e{{375}->{364}, 7988.0}

e{{376}->{319}, 585.0}
e{{376}->{87}, -3699.0}
e{{376}->{38}, 247.0}
e{{376}->{369}, 3704.0}
e{{376}->{377}, -2445.0}
e{{376}->{41}, 608.0}
e{{376}->{470}, -4493.0}
e{{376}->{17}, 5972.0}
e{{376}->{32}, -5448.0}
e{{376}->{214}, 3221.0}
e{{376}->{427}, -7114.0}
e{{376}->{375}, -1601.0}

e{{377}->{130}, -1921.0}
e{{377}->{338}, 7453.0}
e{{377}->{378}, -592.0}
e{{377}->{182}, 7890.0}
e{{377}->{238}, 2927.0}
e{{377}->{322}, -382.0}
e{{377}->{361}, 4408.0}
e{{377}->{376}, -2445.0}
e{{377}->{234}, -1774.0}
e{{377}->{161}, -9871.0}
e{{377}->{434}, 9582.0}

e{{378}->{379}, -2951.0}
e{{378}->{106}, -5125.0}
e{{378}->{159}, 3173.0}
e{{378}->{280}, 544.0}
e{{378}->{343}, 4970.0}
e{{378}->{377}, -592.0}
e{{378}->{350}, 6543.0}
e{{378}->{287}, -4225.0}
e{{378}->{465}, 3894.0}

e{{379}->{167}, 6664.0}
e{{379}->{398}, 8878.0}
e{{379}->{286}, 9500.0}
e{{379}->{155}, 9750.0}
e{{379}->{491}, 9760.0}
e{{379}->{378}, -2951.0}
e{{379}->{380}, 7291.0}

e{{380}->{381}, -5578.0}
e{{380}->{379}, 7291.0}
e{{380}->{197}, -885.0}
e{{380}->{373}, -3592.0}
e{{380}->{367}, -5349.0}
e{{380}->{439}, -1859.0}
e{{380}->{73}, -9971.0}
e{{380}->{368}, 6629.0}
e{{380}->{48}, -8760.0}
e{{380}->{222}, -3720.0}

e{{381}->{382}, 4514.0}
e{{381}->{484}, -1667.0}
e{{381}->{380}, -5578.0}
e{{381}->{407}, 9593.0}

e{{382}->{98}, 5352.0}
e{{382}->{358}, 3911.0}
e{{382}->{121}, -8779.0}
e{{382}->{383}, -5091.0}
e{{382}->{405}, 6975.0}
e{{382}->{338}, -8645.0}
e{{382}->{366}, -6765.0}
e{{382}->{247}, -1009.0}
e{{382}->{297}, 8458.0}
e{{382}->{499}, 4725.0}
e{{382}->{82}, -25.0}
e{{382}->{381}, 4514.0}
e{{382}->{46}, 3499.0}

e{{383}->{466}, 7807.0}
e{{383}->{382}, -5091.0}
e{{383}->{337}, -6903.0}
e{{383}->{154}, -2597.0}
e{{383}->{384}, 6887.0}
e{{383}->{289}, 7223.0}

e{{384}->{385}, -3021.0}
e{{384}->{383}, 6887.0}
e{{384}->{301}, 6586.0}
e{{384}->{480}, 5442.0}
e{{384}->{304}, 4189.0}
e{{384}->{485}, -3665.0}
e{{384}->{442}, -9312.0}

e{{385}->{422}, 2303.0}
e{{385}->{45}, 8454.0}
e{{385}->{386}, -4429.0}
e{{385}->{237}, 7935.0}
e{{385}->{207}, 4137.0}
e{{385}->{208}, -1105.0}
e{{385}->{111}, 2328.0}
e{{385}->{259}, 8469.0}
e{{385}->{284}, 9302.0}
e{{385}->{410}, -2643.0}
e{{385}->{384}, -3021.0}
e{{385}->{20}, 904.0}

e{{386}->{340}, 6167.0}
e{{386}->{228}, -9013.0}
e{{386}->{387}, 4775.0}
e{{386}->{385}, -4429.0}
e{{386}->{358}, 3609.0}
e{{386}->{92}, -1598.0}
e{{386}->{158}, 9730.0}
e{{386}->{438}, 6767.0}
e{{386}->{354}, -846.0}
e{{386}->{102}, -3881.0}

e{{387}->{187}, -4246.0}
e{{387}->{372}, 6424.0}
e{{387}->{388}, 5259.0}
e{{387}->{102}, -9849.0}
e{{387}->{386}, 4775.0}
e{{387}->{40}, 3360.0}

e{{388}->{481}, 3277.0}
e{{388}->{4}, 5176.0}
e{{388}->{97}, -7687.0}
e{{388}->{387}, 5259.0}
e{{388}->{262}, -855.0}
e{{388}->{389}, 1623.0}
e{{388}->{38}, -7439.0}

e{{389}->{388}, 1623.0}
e{{389}->{204}, 8924.0}
e{{389}->{390}, 6391.0}
e{{389}->{308}, -8415.0}
e{{389}->{411}, -7853.0}

e{{390}->{417}, 3903.0}
e{{390}->{463}, 7696.0}
e{{390}->{391}, -2466.0}
e{{390}->{226}, 7503.0}
e{{390}->{96}, 6294.0}
e{{390}->{10}, -8598.0}
e{{390}->{479}, 9257.0}
e{{390}->{389}, 6391.0}

e{{391}->{152}, 5083.0}
e{{391}->{105}, 5124.0}
e{{391}->{392}, 8465.0}
e{{391}->{390}, -2466.0}
e{{391}->{239}, -9266.0}

e{{392}->{347}, 5563.0}
e{{392}->{493}, 759.0}
e{{392}->{393}, -8912.0}
e{{392}->{391}, 8465.0}
e{{392}->{465}, 3120.0}
e{{392}->{33}, 2279.0}

e{{393}->{324}, -3743.0}
e{{393}->{126}, -6017.0}
e{{393}->{175}, -5717.0}
e{{393}->{394}, 145.0}
e{{393}->{216}, -534.0}
e{{393}->{392}, -8912.0}
e{{393}->{257}, -3212.0}
e{{393}->{375}, 9105.0}
e{{393}->{152}, 663.0}

e{{394}->{275}, 8581.0}
e{{394}->{395}, 7996.0}
e{{394}->{169}, -4660.0}
e{{394}->{393}, 145.0}
e{{394}->{112}, -1754.0}
e{{394}->{398}, 6573.0}
e{{394}->{494}, 7679.0}

e{{395}->{353}, 9151.0}
e{{395}->{495}, -2332.0}
e{{395}->{358}, -6761.0}
e{{395}->{394}, 7996.0}
e{{395}->{38}, 7492.0}
e{{395}->{396}, 8163.0}
e{{395}->{479}, 1669.0}
e{{395}->{339}, 5299.0}

e{{396}->{48}, 6428.0}
e{{396}->{219}, 3953.0}
e{{396}->{395}, 8163.0}
e{{396}->{397}, -1734.0}
e{{396}->{14}, 909.0}
e{{396}->{459}, 6338.0}

e{{397}->{348}, 6497.0}
e{{397}->{398}, 1603.0}
e{{397}->{343}, -7570.0}
e{{397}->{396}, -1734.0}
e{{397}->{132}, -349.0}
e{{397}->{1}, -5942.0}
e{{397}->{140}, -1008.0}
e{{397}->{228}, -7927.0}
e{{397}->{159}, -7157.0}

e{{398}->{102}, -8299.0}
e{{398}->{349}, 3335.0}
e{{398}->{323}, -9158.0}
e{{398}->{450}, -9491.0}
e{{398}->{394}, 6573.0}
e{{398}->{481}, -9932.0}
e{{398}->{119}, -1460.0}
e{{398}->{188}, 7300.0}
e{{398}->{371}, -9477.0}
e{{398}->{283}, -7542.0}
e{{398}->{476}, -8221.0}
e{{398}->{399}, -8532.0}
e{{398}->{379}, 8878.0}
e{{398}->{70}, 4925.0}
e{{398}->{397}, 1603.0}
e{{398}->{244}, 7976.0}

e{{399}->{72}, 1870.0}
e{{399}->{400}, 9988.0}
e{{399}->{240}, -2622.0}
e{{399}->{336}, -2245.0}
e{{399}->{398}, -8532.0}
e{{399}->{220}, -5050.0}
e{{399}->{168}, -5704.0}
e{{399}->{424}, -4886.0}
e{{399}->{445}, 6302.0}
e{{399}->{93}, 1519.0}

e{{400}->{433}, -6294.0}
e{{400}->{200}, -3876.0}
e{{400}->{234}, 3627.0}
e{{400}->{401}, 9402.0}
e{{400}->{163}, 7596.0}
e{{400}->{399}, 9988.0}

e{{401}->{126}, -8102.0}
e{{401}->{464}, 9064.0}
e{{401}->{480}, -8775.0}
e{{401}->{400}, 9402.0}
e{{401}->{402}, 2130.0}
e{{401}->{322}, -3823.0}
e{{401}->{412}, -662.0}

e{{402}->{403}, -2763.0}
e{{402}->{71}, 9580.0}
e{{402}->{127}, 3465.0}
e{{402}->{401}, 2130.0}
e{{402}->{469}, -1306.0}
e{{402}->{253}, 2856.0}
e{{402}->{102}, 3423.0}
e{{402}->{104}, -1853.0}

e{{403}->{404}, 5488.0}
e{{403}->{498}, 1210.0}
e{{403}->{59}, -5780.0}
e{{403}->{128}, 8960.0}
e{{403}->{402}, -2763.0}
e{{403}->{45}, 9929.0}

e{{404}->{77}, -3515.0}
e{{404}->{326}, 9588.0}
e{{404}->{357}, -2310.0}
e{{404}->{339}, 9746.0}
e{{404}->{403}, 5488.0}
e{{404}->{405}, 6613.0}
e{{404}->{153}, 3817.0}

e{{405}->{404}, 6613.0}
e{{405}->{406}, -1525.0}
e{{405}->{382}, 6975.0}
e{{405}->{100}, 281.0}
e{{405}->{164}, -4926.0}
e{{405}->{94}, 4629.0}
e{{405}->{298}, 7802.0}

e{{406}->{159}, 8444.0}
e{{406}->{203}, -9424.0}
e{{406}->{420}, -2125.0}
e{{406}->{43}, -1432.0}
e{{406}->{407}, -4215.0}
e{{406}->{127}, 1382.0}
e{{406}->{355}, -1579.0}
e{{406}->{405}, -1525.0}
e{{406}->{199}, -3337.0}

e{{407}->{69}, -3295.0}
e{{407}->{81}, 8131.0}
e{{407}->{200}, -146.0}
e{{407}->{138}, 8474.0}
e{{407}->{340}, 2399.0}
e{{407}->{488}, 7000.0}
e{{407}->{408}, 3378.0}
e{{407}->{381}, 9593.0}
e{{407}->{329}, -5566.0}
e{{407}->{301}, -1315.0}
e{{407}->{223}, 1829.0}
e{{407}->{406}, -4215.0}
e{{407}->{222}, 1917.0}

e{{408}->{407}, 3378.0}
e{{408}->{409}, 39.0}
e{{408}->{183}, 4053.0}
e{{408}->{267}, -7695.0}
e{{408}->{101}, 4550.0}

e{{409}->{237}, -2603.0}
e{{409}->{308}, 7497.0}
e{{409}->{241}, 7745.0}
e{{409}->{410}, 8375.0}
e{{409}->{280}, -292.0}
e{{409}->{408}, 39.0}
e{{409}->{92}, -8102.0}
e{{409}->{238}, 8221.0}
e{{409}->{81}, 9533.0}
e{{409}->{351}, -1048.0}

e{{410}->{385}, -2643.0}
e{{410}->{478}, -1565.0}
e{{410}->{354}, 1672.0}
e{{410}->{409}, 8375.0}
e{{410}->{411}, -579.0}
e{{410}->{216}, -2461.0}
e{{410}->{467}, -1424.0}
e{{410}->{112}, -4292.0}
e{{410}->{459}, -1638.0}
e{{410}->{493}, -7145.0}

e{{411}->{389}, -7853.0}
e{{411}->{334}, -5706.0}
e{{411}->{76}, -2763.0}
e{{411}->{249}, 7358.0}
e{{411}->{412}, 2647.0}
e{{411}->{368}, -1355.0}
e{{411}->{170}, -2058.0}
e{{411}->{315}, 4342.0}
e{{411}->{410}, -579.0}
e{{411}->{266}, -6081.0}
e{{411}->{445}, 1797.0}

e{{412}->{401}, -662.0}
e{{412}->{119}, 7986.0}
e{{412}->{203}, 3675.0}
e{{412}->{231}, -5595.0}
e{{412}->{411}, 2647.0}
e{{412}->{268}, -1794.0}
e{{412}->{299}, -6638.0}
e{{412}->{128}, -9322.0}
e{{412}->{353}, 9296.0}
e{{412}->{413}, 1827.0}
e{{412}->{290}, 7623.0}
e{{412}->{197}, -564.0}
e{{412}->{367}, 3542.0}
e{{412}->{292}, 2192.0}

e{{413}->{146}, 1128.0}
e{{413}->{412}, 1827.0}
e{{413}->{33}, 7099.0}
e{{413}->{235}, -8868.0}
e{{413}->{414}, 7295.0}

e{{414}->{415}, -2987.0}
e{{414}->{413}, 7295.0}
e{{414}->{286}, 5381.0}
e{{414}->{31}, -2222.0}
e{{414}->{53}, -507.0}
e{{414}->{252}, 6273.0}
e{{414}->{1}, 3655.0}
e{{414}->{152}, -10000.0}

e{{415}->{364}, 6754.0}
e{{415}->{183}, 6853.0}
e{{415}->{43}, 7553.0}
e{{415}->{416}, 4052.0}
e{{415}->{260}, 4024.0}
e{{415}->{114}, 6795.0}
e{{415}->{414}, -2987.0}

e{{416}->{22}, -4591.0}
e{{416}->{122}, -2053.0}
e{{416}->{196}, 9233.0}
e{{416}->{417}, -5636.0}
e{{416}->{7}, -5246.0}
e{{416}->{415}, 4052.0}
e{{416}->{321}, -8708.0}

e{{417}->{34}, 6302.0}
e{{417}->{418}, 9647.0}
e{{417}->{416}, -5636.0}
e{{417}->{390}, 3903.0}

e{{418}->{305}, -3646.0}
e{{418}->{79}, 484.0}
e{{418}->{47}, -4973.0}
e{{418}->{417}, 9647.0}
e{{418}->{275}, 7429.0}
e{{418}->{419}, -1587.0}
e{{418}->{298}, -9505.0}
e{{418}->{347}, -2386.0}

e{{419}->{418}, -1587.0}
e{{419}->{420}, 3067.0}
e{{419}->{141}, -3743.0}
e{{419}->{353}, -735.0}

e{{420}->{492}, -1060.0}
e{{420}->{189}, 8513.0}
e{{420}->{325}, -4767.0}
e{{420}->{259}, 2164.0}
e{{420}->{355}, -8857.0}
e{{420}->{406}, -2125.0}
e{{420}->{419}, 3067.0}
e{{420}->{188}, -243.0}
e{{420}->{341}, 5265.0}
e{{420}->{421}, 8234.0}
e{{420}->{291}, 4993.0}
e{{420}->{370}, -9950.0}
e{{420}->{464}, -3068.0}

e{{421}->{57}, -4680.0}
e{{421}->{435}, -8158.0}
e{{421}->{420}, 8234.0}
e{{421}->{236}, -6331.0}
e{{421}->{211}, -4794.0}
e{{421}->{171}, 7323.0}
e{{421}->{422}, -7189.0}
e{{421}->{168}, 3367.0}
e{{421}->{368}, 1195.0}
e{{421}->{239}, -4822.0}

e{{422}->{362}, 9597.0}
e{{422}->{75}, -9088.0}
e{{422}->{421}, -7189.0}
e{{422}->{44}, -1459.0}
e{{422}->{423}, -4343.0}
e{{422}->{469}, -8414.0}
e{{422}->{176}, 4779.0}
e{{422}->{385}, 2303.0}

e{{423}->{440}, -2764.0}
e{{423}->{493}, 1392.0}
e{{423}->{424}, 8612.0}
e{{423}->{222}, -1460.0}
e{{423}->{422}, -4343.0}
e{{423}->{4}, 6365.0}
e{{423}->{212}, 2755.0}

e{{424}->{230}, -3571.0}
e{{424}->{399}, -4886.0}
e{{424}->{59}, 9400.0}
e{{424}->{265}, -165.0}
e{{424}->{327}, -1046.0}
e{{424}->{423}, 8612.0}
e{{424}->{425}, 941.0}
e{{424}->{75}, 6637.0}
e{{424}->{343}, 2842.0}
e{{424}->{472}, 6518.0}

e{{425}->{345}, -5731.0}
e{{425}->{424}, 941.0}
e{{425}->{182}, 8577.0}
e{{425}->{498}, -57.0}
e{{425}->{426}, -8875.0}
e{{425}->{127}, 224.0}
e{{425}->{169}, 951.0}
e{{425}->{275}, 9139.0}
e{{425}->{179}, 5093.0}

e{{426}->{427}, 5422.0}
e{{426}->{121}, -3587.0}
e{{426}->{286}, 2255.0}
e{{426}->{295}, -105.0}
e{{426}->{425}, -8875.0}
e{{426}->{129}, 1670.0}
e{{426}->{351}, 3612.0}
e{{426}->{365}, -6930.0}

e{{427}->{376}, -7114.0}
e{{427}->{60}, 2681.0}
e{{427}->{317}, 6162.0}
e{{427}->{362}, 4182.0}
e{{427}->{428}, -4103.0}
e{{427}->{426}, 5422.0}
e{{427}->{451}, 4970.0}
e{{427}->{152}, 1339.0}
e{{427}->{17}, 7949.0}

e{{428}->{429}, -760.0}
e{{428}->{185}, -114.0}
e{{428}->{294}, 924.0}
e{{428}->{433}, -4289.0}
e{{428}->{427}, -4103.0}
e{{428}->{487}, 896.0}
e{{428}->{173}, -8093.0}
e{{428}->{43}, 9924.0}
e{{428}->{286}, 7164.0}
e{{428}->{179}, -8340.0}

e{{429}->{61}, 2849.0}
e{{429}->{430}, 5251.0}
e{{429}->{95}, 9747.0}
e{{429}->{141}, -1127.0}
e{{429}->{71}, 1518.0}
e{{429}->{453}, 4573.0}
e{{429}->{428}, -760.0}

e{{430}->{443}, -3248.0}
e{{430}->{431}, -7532.0}
e{{430}->{429}, 5251.0}

e{{431}->{430}, -7532.0}
e{{431}->{276}, 6269.0}
e{{431}->{195}, -7120.0}
e{{431}->{138}, -8652.0}
e{{431}->{183}, 1276.0}
e{{431}->{310}, -7614.0}
e{{431}->{432}, 6416.0}
e{{431}->{43}, 1393.0}

e{{432}->{431}, 6416.0}
e{{432}->{26}, 4115.0}
e{{432}->{17}, -2484.0}
e{{432}->{112}, 9119.0}
e{{432}->{206}, -8822.0}
e{{432}->{366}, -9909.0}
e{{432}->{433}, 7244.0}
e{{432}->{276}, -7970.0}
e{{432}->{371}, -6670.0}
e{{432}->{8}, 2206.0}

e{{433}->{400}, -6294.0}
e{{433}->{192}, -6813.0}
e{{433}->{432}, 7244.0}
e{{433}->{74}, 3831.0}
e{{433}->{162}, -5687.0}
e{{433}->{482}, -5668.0}
e{{433}->{18}, -9810.0}
e{{433}->{434}, -8966.0}
e{{433}->{494}, 9608.0}
e{{433}->{32}, -4768.0}
e{{433}->{499}, 7927.0}
e{{433}->{428}, -4289.0}

e{{434}->{377}, 9582.0}
e{{434}->{119}, 4597.0}
e{{434}->{127}, 4078.0}
e{{434}->{350}, 7699.0}
e{{434}->{433}, -8966.0}
e{{434}->{488}, -447.0}
e{{434}->{435}, -880.0}

e{{435}->{434}, -880.0}
e{{435}->{192}, 1662.0}
e{{435}->{436}, -7818.0}
e{{435}->{421}, -8158.0}
e{{435}->{197}, 1743.0}

e{{436}->{26}, 2275.0}
e{{436}->{435}, -7818.0}
e{{436}->{437}, 9097.0}
e{{436}->{253}, -5911.0}
e{{436}->{245}, 4045.0}
e{{436}->{130}, 2551.0}
e{{436}->{358}, 8427.0}
e{{436}->{45}, 5789.0}
e{{436}->{135}, 6307.0}
e{{436}->{353}, -5275.0}

e{{437}->{145}, 6956.0}
e{{437}->{438}, -2279.0}
e{{437}->{92}, 1630.0}
e{{437}->{325}, -2082.0}
e{{437}->{436}, 9097.0}
e{{437}->{291}, -8494.0}
e{{437}->{361}, -1746.0}
e{{437}->{295}, 7082.0}

e{{438}->{386}, 6767.0}
e{{438}->{256}, -794.0}
e{{438}->{479}, 3219.0}
e{{438}->{93}, -3043.0}
e{{438}->{437}, -2279.0}
e{{438}->{246}, -3820.0}
e{{438}->{249}, 1582.0}
e{{438}->{439}, 7262.0}

e{{439}->{71}, -3117.0}
e{{439}->{438}, 7262.0}
e{{439}->{34}, 2083.0}
e{{439}->{271}, -5855.0}
e{{439}->{440}, -7217.0}
e{{439}->{161}, 4256.0}
e{{439}->{289}, 1304.0}
e{{439}->{380}, -1859.0}

e{{440}->{439}, -7217.0}
e{{440}->{80}, 6285.0}
e{{440}->{167}, 2182.0}
e{{440}->{231}, -5095.0}
e{{440}->{441}, -3548.0}
e{{440}->{423}, -2764.0}
e{{440}->{255}, -8229.0}

e{{441}->{298}, -5427.0}
e{{441}->{440}, -3548.0}
e{{441}->{442}, -9851.0}
e{{441}->{105}, 7684.0}
e{{441}->{115}, -3067.0}
e{{441}->{466}, -2111.0}
e{{441}->{135}, -2936.0}
e{{441}->{266}, 6677.0}

e{{442}->{279}, -1719.0}
e{{442}->{384}, -9312.0}
e{{442}->{335}, -4979.0}
e{{442}->{454}, -7877.0}
e{{442}->{441}, -9851.0}
e{{442}->{443}, -7558.0}
e{{442}->{488}, -4811.0}
e{{442}->{82}, 2404.0}

e{{443}->{32}, -4981.0}
e{{443}->{211}, -7502.0}
e{{443}->{84}, 55.0}
e{{443}->{442}, -7558.0}
e{{443}->{193}, -772.0}
e{{443}->{259}, 755.0}
e{{443}->{444}, -8151.0}
e{{443}->{31}, -1030.0}
e{{443}->{430}, -3248.0}
e{{443}->{52}, 8943.0}

e{{444}->{99}, -4849.0}
e{{444}->{241}, -6059.0}
e{{444}->{443}, -8151.0}
e{{444}->{65}, 6600.0}
e{{444}->{445}, -3461.0}

e{{445}->{444}, -3461.0}
e{{445}->{177}, 2306.0}
e{{445}->{411}, 1797.0}
e{{445}->{446}, -9813.0}
e{{445}->{59}, 3970.0}
e{{445}->{104}, -896.0}
e{{445}->{83}, -6696.0}
e{{445}->{483}, -1801.0}
e{{445}->{167}, 1085.0}
e{{445}->{399}, 6302.0}

e{{446}->{250}, 3422.0}
e{{446}->{205}, -1787.0}
e{{446}->{127}, 8737.0}
e{{446}->{222}, 8140.0}
e{{446}->{445}, -9813.0}
e{{446}->{226}, 6681.0}
e{{446}->{447}, -1603.0}

e{{447}->{446}, -1603.0}
e{{447}->{263}, 6606.0}
e{{447}->{448}, -9184.0}
e{{447}->{94}, -8934.0}

e{{448}->{154}, 61.0}
e{{448}->{257}, -9484.0}
e{{448}->{244}, 718.0}
e{{448}->{178}, -2604.0}
e{{448}->{449}, 8981.0}
e{{448}->{73}, 5790.0}
e{{448}->{164}, 3596.0}
e{{448}->{447}, -9184.0}
e{{448}->{208}, 7275.0}
e{{448}->{371}, -200.0}

e{{449}->{251}, -7320.0}
e{{449}->{169}, -7246.0}
e{{449}->{229}, 5955.0}
e{{449}->{448}, 8981.0}
e{{449}->{294}, -7189.0}
e{{449}->{171}, 6235.0}
e{{449}->{450}, 3537.0}

e{{450}->{357}, 1350.0}
e{{450}->{449}, 3537.0}
e{{450}->{248}, -4786.0}
e{{450}->{276}, 5965.0}
e{{450}->{268}, 6463.0}
e{{450}->{451}, 8574.0}
e{{450}->{398}, -9491.0}
e{{450}->{369}, -2512.0}
e{{450}->{333}, 77.0}

e{{451}->{18}, 6558.0}
e{{451}->{450}, 8574.0}
e{{451}->{91}, 2897.0}
e{{451}->{333}, -5301.0}
e{{451}->{452}, 452.0}
e{{451}->{89}, 3579.0}
e{{451}->{264}, 3117.0}
e{{451}->{427}, 4970.0}
e{{451}->{117}, 6425.0}
e{{451}->{7}, 7495.0}

e{{452}->{489}, -1217.0}
e{{452}->{462}, 8016.0}
e{{452}->{451}, 452.0}
e{{452}->{453}, -4855.0}
e{{452}->{343}, -536.0}
e{{452}->{46}, 3501.0}
e{{452}->{193}, -9490.0}
e{{452}->{239}, 5937.0}
e{{452}->{497}, -8325.0}

e{{453}->{251}, 2129.0}
e{{453}->{277}, -5936.0}
e{{453}->{375}, -2933.0}
e{{453}->{88}, -8693.0}
e{{453}->{327}, -8709.0}
e{{453}->{452}, -4855.0}
e{{453}->{344}, -8302.0}
e{{453}->{353}, -1087.0}
e{{453}->{454}, -6950.0}
e{{453}->{317}, -9333.0}
e{{453}->{429}, 4573.0}

e{{454}->{453}, -6950.0}
e{{454}->{60}, 632.0}
e{{454}->{103}, -9992.0}
e{{454}->{489}, -9298.0}
e{{454}->{346}, -3527.0}
e{{454}->{455}, 8161.0}
e{{454}->{498}, -4686.0}
e{{454}->{201}, 7876.0}
e{{454}->{296}, 3345.0}
e{{454}->{366}, -9405.0}
e{{454}->{442}, -7877.0}
e{{454}->{310}, -1644.0}

e{{455}->{52}, 6943.0}
e{{455}->{314}, -9700.0}
e{{455}->{454}, 8161.0}
e{{455}->{456}, 2231.0}
e{{455}->{102}, 1154.0}
e{{455}->{233}, -1766.0}

e{{456}->{173}, 8760.0}
e{{456}->{60}, 4219.0}
e{{456}->{457}, 9580.0}
e{{456}->{34}, -5727.0}
e{{456}->{38}, -4670.0}
e{{456}->{455}, 2231.0}
e{{456}->{309}, 5089.0}
e{{456}->{44}, 6604.0}
e{{456}->{474}, 1691.0}

e{{457}->{118}, 7143.0}
e{{457}->{500}, 2717.0}
e{{457}->{456}, 9580.0}
e{{457}->{458}, -3644.0}

e{{458}->{249}, -6860.0}
e{{458}->{457}, -3644.0}
e{{458}->{459}, -9068.0}
e{{458}->{28}, -9550.0}
e{{458}->{341}, -6180.0}

e{{459}->{360}, -6735.0}
e{{459}->{460}, -5603.0}
e{{459}->{106}, -7473.0}
e{{459}->{249}, 238.0}
e{{459}->{287}, 2745.0}
e{{459}->{478}, 2393.0}
e{{459}->{458}, -9068.0}
e{{459}->{117}, 6122.0}
e{{459}->{198}, 8674.0}
e{{459}->{226}, 2031.0}
e{{459}->{296}, 3449.0}
e{{459}->{410}, -1638.0}
e{{459}->{49}, 2431.0}
e{{459}->{204}, 9117.0}
e{{459}->{237}, 1672.0}
e{{459}->{396}, 6338.0}

e{{460}->{492}, -5705.0}
e{{460}->{499}, 9321.0}
e{{460}->{461}, -1208.0}
e{{460}->{216}, 7812.0}
e{{460}->{143}, -8069.0}
e{{460}->{243}, -7045.0}
e{{460}->{459}, -5603.0}
e{{460}->{150}, -4943.0}

e{{461}->{169}, 6563.0}
e{{461}->{462}, -9989.0}
e{{461}->{460}, -1208.0}
e{{461}->{336}, -8129.0}
e{{461}->{146}, 7323.0}

e{{462}->{132}, -4599.0}
e{{462}->{316}, 3135.0}
e{{462}->{463}, 9734.0}
e{{462}->{32}, 2102.0}
e{{462}->{277}, -1412.0}
e{{462}->{250}, -5069.0}
e{{462}->{471}, -2894.0}
e{{462}->{461}, -9989.0}
e{{462}->{452}, 8016.0}

e{{463}->{243}, -5135.0}
e{{463}->{330}, -195.0}
e{{463}->{464}, 8650.0}
e{{463}->{292}, -5174.0}
e{{463}->{473}, -5410.0}
e{{463}->{462}, 9734.0}
e{{463}->{477}, 1205.0}
e{{463}->{390}, 7696.0}

e{{464}->{465}, 1534.0}
e{{464}->{328}, 977.0}
e{{464}->{267}, -7760.0}
e{{464}->{320}, 9850.0}
e{{464}->{420}, -3068.0}
e{{464}->{401}, 9064.0}
e{{464}->{468}, -2595.0}
e{{464}->{463}, 8650.0}
e{{464}->{475}, -9291.0}

e{{465}->{130}, -5821.0}
e{{465}->{368}, 6223.0}
e{{465}->{378}, 3894.0}
e{{465}->{290}, 2827.0}
e{{465}->{392}, 3120.0}
e{{465}->{466}, 8194.0}
e{{465}->{350}, 9140.0}
e{{465}->{464}, 1534.0}
e{{465}->{184}, 2062.0}

e{{466}->{441}, -2111.0}
e{{466}->{347}, 3771.0}
e{{466}->{383}, 7807.0}
e{{466}->{208}, -7370.0}
e{{466}->{465}, 8194.0}
e{{466}->{467}, 4613.0}
e{{466}->{126}, -7322.0}
e{{466}->{356}, -8140.0}
e{{466}->{78}, 2597.0}

e{{467}->{76}, -8172.0}
e{{467}->{473}, 9837.0}
e{{467}->{410}, -1424.0}
e{{467}->{290}, -4613.0}
e{{467}->{466}, 4613.0}
e{{467}->{468}, 1867.0}
e{{467}->{204}, -8510.0}

e{{468}->{72}, 9545.0}
e{{468}->{122}, -2361.0}
e{{468}->{248}, -1092.0}
e{{468}->{467}, 1867.0}
e{{468}->{178}, 134.0}
e{{468}->{469}, -3667.0}
e{{468}->{283}, 6833.0}
e{{468}->{274}, 6070.0}
e{{468}->{347}, -4049.0}
e{{468}->{464}, -2595.0}

e{{469}->{283}, -9907.0}
e{{469}->{468}, -3667.0}
e{{469}->{236}, 1319.0}
e{{469}->{422}, -8414.0}
e{{469}->{82}, -9808.0}
e{{469}->{470}, -8102.0}
e{{469}->{11}, 6195.0}
e{{469}->{116}, 76.0}
e{{469}->{153}, -7547.0}
e{{469}->{402}, -1306.0}

e{{470}->{65}, -7730.0}
e{{470}->{376}, -4493.0}
e{{470}->{313}, -9447.0}
e{{470}->{469}, -8102.0}
e{{470}->{373}, -8502.0}
e{{470}->{368}, -334.0}
e{{470}->{243}, 1449.0}
e{{470}->{471}, -875.0}
e{{470}->{215}, -401.0}

e{{471}->{470}, -875.0}
e{{471}->{472}, -5564.0}
e{{471}->{38}, 3819.0}
e{{471}->{351}, 409.0}
e{{471}->{462}, -2894.0}
e{{471}->{137}, 1919.0}
e{{471}->{325}, 2162.0}

e{{472}->{473}, -9211.0}
e{{472}->{134}, 1927.0}
e{{472}->{471}, -5564.0}
e{{472}->{228}, 1465.0}
e{{472}->{424}, 6518.0}

e{{473}->{222}, 4443.0}
e{{473}->{474}, 4696.0}
e{{473}->{463}, -5410.0}
e{{473}->{285}, 5517.0}
e{{473}->{330}, 7879.0}
e{{473}->{472}, -9211.0}
e{{473}->{223}, 6710.0}
e{{473}->{227}, -573.0}
e{{473}->{500}, 1052.0}
e{{473}->{467}, 9837.0}

e{{474}->{456}, 1691.0}
e{{474}->{193}, -2936.0}
e{{474}->{312}, -8920.0}
e{{474}->{65}, 3282.0}
e{{474}->{473}, 4696.0}
e{{474}->{491}, 7245.0}
e{{474}->{19}, -590.0}
